train_number,train_name,station_code,station_name,arrival,departure,day,distance,zone,division
07143,Hyderabad - C.Shahu Maharaj T. Kolhapur Special,GTL,GUNTAKAL JN,07:49:00,07:50:00,2,,SCR,Andhra Pradesh
07143,Hyderabad - C.Shahu Maharaj T. Kolhapur Special,UBL,HUBLI JN,13:59:00,14:00:00,2,,SWR,Karnataka
07143,Hyderabad - C.Shahu Maharaj T. Kolhapur Special,KOP,C SHAHU M RAJ KOLHAPUR TERM,22:45:00,None,2,,CR,Maharashtra
12896,Puri-Howrah Express,PURI,PURI,None,22:15:00,1,,ECoR,Odisha
12896,Puri-Howrah Express,BBS,BHUBANESWAR,23:45:00,23:50:00,1,,ECoR,Odisha
12896,Puri-Howrah Express,CTC,CUTTACK,00:20:00,00:25:00,2,,ECoR,Odisha
12896,Puri-Howrah Express,HWH,HOWRAH JN,07:05:00,None,2,,ER,West Bengal
12430,Delhi H Nizamuddin-Bangalore Rajdhani Express,NZM,DELHI H NIZAMUDDIN,None,20:50:00,1,,NR,Delhi
12430,Delhi H Nizamuddin-Bangalore Rajdhani Express,AGC,AGRA CANTT,22:55:00,22:55:00,1,,NCR,Uttar Pradesh
12430,Delhi H Nizamuddin-Bangalore Rajdhani Express,GWL,GWALIOR JN,00:13:00,00:13:00,2,,NCR,Madhya Pradesh
12430,Delhi H Nizamuddin-Bangalore Rajdhani Express,JHS,JHANSI JN,01:15:00,01:20:00,2,,NCR,Uttar Pradesh
12430,Delhi H Nizamuddin-Bangalore Rajdhani Express,BPL,BHOPAL JN,04:40:00,04:50:00,2,,WCR,Madhya Pradesh
12430,Delhi H Nizamuddin-Bangalore Rajdhani Express,ET,ITARSI JN,06:07:00,06:07:00,2,,WCR,Madhya Pradesh
12430,Delhi H Nizamuddin-Bangalore Rajdhani Express,NGP,NAGPUR,10:15:00,10:25:00,2,,SECR,Maharashtra
12430,Delhi H Nizamuddin-Bangalore Rajdhani Express,SC,SECUNDERABAD JN,18:35:00,18:50:00,2,,SCR,Telangana
12430,Delhi H Nizamuddin-Bangalore Rajdhani Express,GTL,GUNTAKAL JN,01:02:00,01:02:00,3,,SCR,Andhra Pradesh
12430,Delhi H Nizamuddin-Bangalore Rajdhani Express,SBC,BANGALORE CITY JN,06:40:00,None,3,,SWR,Karnataka
58528,Visakhapatnam Raipur Passenger,VSKP,VISHAKAPATNAM,None,02:40:00,1,,ECoR,Andhra Pradesh
58528,Visakhapatnam Raipur Passenger,R,RAIPUR JN,19:00:00,None,1,,SECR,Chhattisgarh
12861,Link Superfast Express,VSKP,VISHAKAPATNAM,None,15:10:00,1,,ECoR,Andhra Pradesh
12861,Link Superfast Express,BZA,VIJAYAWADA JN,21:15:00,21:30:00,1,,SCR,Andhra Pradesh
12861,Link Superfast Express,NGP,NAGPUR,09:15:00,09:25:00,2,,SECR,Maharashtra
12861,Link Superfast Express,ET,ITARSI JN,14:45:00,14:55:00,2,,WCR,Madhya Pradesh
12861,Link Superfast Express,BPL,BHOPAL JN,16:45:00,16:50:00,2,,WCR,Madhya Pradesh
12861,Link Superfast Express,JHS,JHANSI JN,21:20:00,21:30:00,2,,NCR,Uttar Pradesh
12861,Link Superfast Express,GWL,GWALIOR JN,22:45:00,22:50:00,2,,NCR,Madhya Pradesh
12861,Link Superfast Express,AGC,AGRA CANTT,00:45:00,00:50:00,3,,NCR,Uttar Pradesh
12861,Link Superfast Express,NZM,DELHI H NIZAMUDDIN,04:00:00,None,3,,NR,Delhi
12969,Coimbatore-Jaipur Express,CBE,COIMBATORE JN,None,09:15:00,1,,SR,Tamil Nadu
12969,Coimbatore-Jaipur Express,MAS,CHENNAI CENTRAL,17:10:00,17:35:00,1,,SR,Tamil Nadu
12969,Coimbatore-Jaipur Express,BZA,VIJAYAWADA JN,00:10:00,00:20:00,2,,SCR,Andhra Pradesh
12969,Coimbatore-Jaipur Express,NGP,NAGPUR,11:05:00,11:15:00,2,,SECR,Maharashtra
12969,Coimbatore-Jaipur Express,ET,ITARSI JN,16:05:00,16:10:00,2,,WCR,Madhya Pradesh
12969,Coimbatore-Jaipur Express,BPL,BHOPAL JN,18:00:00,18:20:00,2,,WCR,Madhya Pradesh
12969,Coimbatore-Jaipur Express,KOTA,KOTA JN,01:55:00,02:05:00,3,,WCR,Rajasthan
12969,Coimbatore-Jaipur Express,JP,JAIPUR,05:55:00,None,3,,NWR,Rajasthan
12315,Ananya Express,SDAH,KOLKATA SEALDAH,None,13:10:00,1,,ER,West Bengal
12315,Ananya Express,BWN,BARDDHAMAN JN,14:39:00,14:41:00,1,,ER,West Bengal
12315,Ananya Express,ASN,ASANSOL JN,16:13:00,16:18:00,1,,ER,West Bengal
12315,Ananya Express,PNBE,PATNA JN,21:50:00,22:00:00,1,,ECR,Bihar
12315,Ananya Express,MGS,MUGHAL SARAI JN,01:50:00,02:10:00,2,,ECR,Uttar Pradesh
12315,Ananya Express,ALD,ALLAHABAD JN,04:08:00,04:20:00,2,,NCR,Uttar Pradesh
12315,Ananya Express,CNB,KANPUR CENTRAL,06:45:00,06:50:00,2,,NCR,Uttar Pradesh
12315,Ananya Express,TDL,TUNDLA JN,10:27:00,10:27:00,2,,NCR,Uttar Pradesh
12315,Ananya Express,JP,JAIPUR,17:10:00,17:20:00,2,,NWR,Rajasthan
12315,Ananya Express,UDZ,UDAIPUR CITY,03:00:00,None,3,,NWR,Rajasthan
58530,Visakhapatnam Durg Passenger,VSKP,VISHAKAPATNAM,None,21:00:00,1,,ECoR,Andhra Pradesh
58530,Visakhapatnam Durg Passenger,R,RAIPUR JN,11:25:00,11:40:00,2,,SECR,Chhattisgarh
12578,MYSORE - DARBHANGA BAGMATI SF Exp,MYS,MYSORE JN,None,None,,,SWR,Karnataka
12578,MYSORE - DARBHANGA BAGMATI SF Exp,SBC,BANGALORE CITY JN,None,10:10:00,1,,SWR,Karnataka
12578,MYSORE - DARBHANGA BAGMATI SF Exp,MAS,CHENNAI CENTRAL,15:50:00,16:15:00,1,,SR,Tamil Nadu
12578,MYSORE - DARBHANGA BAGMATI SF Exp,BZA,VIJAYAWADA JN,22:55:00,23:05:00,1,,SCR,Andhra Pradesh
12578,MYSORE - DARBHANGA BAGMATI SF Exp,NGP,NAGPUR,10:20:00,10:30:00,2,,SECR,Maharashtra
12578,MYSORE - DARBHANGA BAGMATI SF Exp,ET,ITARSI JN,16:55:00,17:20:00,2,,WCR,Madhya Pradesh
12578,MYSORE - DARBHANGA BAGMATI SF Exp,JBP,JABALPUR,21:40:00,21:50:00,2,,WCR,Madhya Pradesh
12578,MYSORE - DARBHANGA BAGMATI SF Exp,MGS,MUGHAL SARAI JN,06:10:00,06:30:00,3,,ECR,Uttar Pradesh
12578,MYSORE - DARBHANGA BAGMATI SF Exp,PNBE,PATNA JN,09:50:00,10:00:00,3,,ECR,Bihar
12234,NewDelhi-Lucknow AC Express,NDLS,NEW DELHI,None,23:30:00,1,,NR,Delhi
12234,NewDelhi-Lucknow AC Express,GZB,GHAZIABAD,00:05:00,00:07:00,2,,NR,Uttar Pradesh
12234,NewDelhi-Lucknow AC Express,MB,MORADABAD,02:15:00,02:23:00,2,,NR,Uttar Pradesh
12234,NewDelhi-Lucknow AC Express,BE,BAREILLY,03:40:00,03:45:00,2,,NER,Uttar Pradesh
12234,NewDelhi-Lucknow AC Express,LKO,LUCKNOW,07:10:00,None,2,,NER,Uttar Pradesh
12281,Bhubaneswar-New Delhi Duronto,BBS,BHUBANESWAR,None,08:10:00,1,,ECoR,Odisha
12281,Bhubaneswar-New Delhi Duronto,CTC,CUTTACK,08:31:00,08:31:00,1,,ECoR,Odisha
12281,Bhubaneswar-New Delhi Duronto,GAYA,GAYA JN,17:35:00,17:35:00,1,,ECR,Bihar
12281,Bhubaneswar-New Delhi Duronto,MGS,MUGHAL SARAI JN,20:13:00,20:13:00,1,,ECR,Uttar Pradesh
12281,Bhubaneswar-New Delhi Duronto,ALD,ALLAHABAD JN,22:11:00,22:11:00,1,,NCR,Uttar Pradesh
12281,Bhubaneswar-New Delhi Duronto,CNB,KANPUR CENTRAL,00:40:00,00:40:00,2,,NCR,Uttar Pradesh
12281,Bhubaneswar-New Delhi Duronto,TDL,TUNDLA JN,03:38:00,03:38:00,2,,NCR,Uttar Pradesh
12281,Bhubaneswar-New Delhi Duronto,ALJN,ALIGARH JN,04:39:00,04:39:00,2,,NCR,Uttar Pradesh
12281,Bhubaneswar-New Delhi Duronto,GZB,GHAZIABAD,06:00:00,06:00:00,2,,NR,Uttar Pradesh
12281,Bhubaneswar-New Delhi Duronto,NDLS,NEW DELHI,06:05:00,None,2,,NR,Delhi
12013,New Delhi-Amritsar Shatabdi Express,NDLS,NEW DELHI,None,16:30:00,1,,NR,Delhi
12013,New Delhi-Amritsar Shatabdi Express,UMB,AMBALA CANT JN,19:03:00,19:03:00,1,,NR,Haryana
12013,New Delhi-Amritsar Shatabdi Express,LDH,LUDHIANA JN,20:32:00,20:35:00,1,,NR,Punjab
12013,New Delhi-Amritsar Shatabdi Express,ASR,AMRITSAR JN,22:35:00,None,1,,NR,Punjab
18005,HOWRAH - JAGDALPUR Samaleshwari Exp,HWH,HOWRAH JN,None,21:35:00,1,,ER,West Bengal
18005,HOWRAH - JAGDALPUR Samaleshwari Exp,TATA,TATANAGAR JN,01:45:00,01:50:00,2,,SER,Jharkhand
18005,HOWRAH - JAGDALPUR Samaleshwari Exp,ROU,ROURKELA,04:45:00,05:05:00,2,,SER,Odisha
17058,Devagiri Express,SC,SECUNDERABAD JN,None,13:35:00,1,,SCR,Telangana
17058,Devagiri Express,NZB,NIZAMABAD,16:10:00,16:15:00,1,,SCR,Andhra Pradesh
17058,Devagiri Express,AWB,AURANGABAD,23:20:00,23:25:00,1,,SCR,Maharashtra
17058,Devagiri Express,KYN,KALYAN JN,05:55:00,06:00:00,2,,CR,Maharashtra
17058,Devagiri Express,DR,MUMBAI DADAR CENTRAL,06:44:00,06:45:00,2,,CR,Maharashtra
17058,Devagiri Express,CSTM,MUMBAI CST,07:10:00,None,2,,CR,Maharashtra
12027,CHENNAI CENT - BANGALORE CITY Shatabdi Exp,MAS,CHENNAI CENTRAL,None,17:30:00,1,,SR,Tamil Nadu
12027,CHENNAI CENT - BANGALORE CITY Shatabdi Exp,SBC,BANGALORE CITY JN,22:30:00,None,1,,SWR,Karnataka
12917,Gujarat Sampark Kranti Express,ADI,AHMEDABAD JN,None,17:20:00,1,,WR,Gujarat
12917,Gujarat Sampark Kranti Express,BRC,VADODARA JN,19:15:00,19:40:00,1,,WR,Gujarat
12917,Gujarat Sampark Kranti Express,RTM,RATLAM JN,23:30:00,23:35:00,1,,WR,Madhya Pradesh
12917,Gujarat Sampark Kranti Express,KOTA,KOTA JN,02:55:00,03:05:00,2,,WCR,Rajasthan
12917,Gujarat Sampark Kranti Express,NZM,DELHI H NIZAMUDDIN,10:40:00,None,2,,NR,Delhi
12009,Mumbai-Ahmedabad Shatabdi Express,BCT,Mumbai Central,None,06:25:00,1,,WR,Maharashtra
12009,Mumbai-Ahmedabad Shatabdi Express,ST,SURAT,09:40:00,09:45:00,1,,WR,Gujarat
12009,Mumbai-Ahmedabad Shatabdi Express,BRC,VADODARA JN,11:15:00,11:20:00,1,,WR,Gujarat
12009,Mumbai-Ahmedabad Shatabdi Express,ADI,AHMEDABAD JN,13:10:00,None,1,,WR,Gujarat
12782,Nizamuddin-Mysore Swarna Jayanti Express,NZM,DELHI H NIZAMUDDIN,None,06:00:00,1,,NR,Delhi
12782,Nizamuddin-Mysore Swarna Jayanti Express,AGC,AGRA CANTT,09:10:00,09:15:00,1,,NCR,Uttar Pradesh
12782,Nizamuddin-Mysore Swarna Jayanti Express,GWL,GWALIOR JN,11:07:00,11:12:00,1,,NCR,Madhya Pradesh
12782,Nizamuddin-Mysore Swarna Jayanti Express,JHS,JHANSI JN,12:45:00,12:55:00,1,,NCR,Uttar Pradesh
12782,Nizamuddin-Mysore Swarna Jayanti Express,BPL,BHOPAL JN,17:10:00,17:15:00,1,,WCR,Madhya Pradesh
12782,Nizamuddin-Mysore Swarna Jayanti Express,ET,ITARSI JN,19:00:00,19:10:00,1,,WCR,Madhya Pradesh
12782,Nizamuddin-Mysore Swarna Jayanti Express,PUNE,PUNE JN,09:20:00,09:30:00,2,,CR,Maharashtra
12782,Nizamuddin-Mysore Swarna Jayanti Express,UBL,HUBLI JN,20:10:00,20:20:00,2,,SWR,Karnataka
12782,Nizamuddin-Mysore Swarna Jayanti Express,MYS,MYSORE JN,05:05:00,None,3,,SWR,Karnataka
18414,Puri Paradip InterCity Express,PURI,PURI,None,06:00:00,1,,ECoR,Odisha
18414,Puri Paradip InterCity Express,BBS,BHUBANESWAR,07:32:00,07:37:00,1,,ECoR,Odisha
18414,Puri Paradip InterCity Express,CTC,CUTTACK,08:25:00,08:40:00,1,,ECoR,Odisha
18238-Slip,Chhattisgarh Express Slip,ASR,AMRITSAR JN,None,16:15:00,1,,NR,Punjab
18238-Slip,Chhattisgarh Express Slip,LDH,LUDHIANA JN,19:20:00,19:30:00,1,,NR,Punjab
18238-Slip,Chhattisgarh Express Slip,UMB,AMBALA CANT JN,22:10:00,22:20:00,1,,NR,Haryana
18238-Slip,Chhattisgarh Express Slip,GZB,GHAZIABAD,03:28:00,03:30:00,2,,NR,Uttar Pradesh
18238-Slip,Chhattisgarh Express Slip,NZM,DELHI H NIZAMUDDIN,04:15:00,04:40:00,2,,NR,Delhi
18238-Slip,Chhattisgarh Express Slip,AGC,AGRA CANTT,08:30:00,08:40:00,2,,NCR,Uttar Pradesh
18238-Slip,Chhattisgarh Express Slip,GWL,GWALIOR JN,10:30:00,10:35:00,2,,NCR,Madhya Pradesh
18238-Slip,Chhattisgarh Express Slip,JHS,JHANSI JN,13:10:00,13:20:00,2,,NCR,Uttar Pradesh
18238-Slip,Chhattisgarh Express Slip,BPL,BHOPAL JN,18:50:00,18:55:00,2,,WCR,Madhya Pradesh
18238-Slip,Chhattisgarh Express Slip,ET,ITARSI JN,21:15:00,21:25:00,2,,WCR,Madhya Pradesh
12829,Chennai Bhubaneswar SF Express,MAS,CHENNAI CENTRAL,None,21:10:00,1,,SR,Tamil Nadu
12829,Chennai Bhubaneswar SF Express,BZA,VIJAYAWADA JN,04:00:00,04:15:00,2,,SCR,Andhra Pradesh
12829,Chennai Bhubaneswar SF Express,VSKP,VISHAKAPATNAM,10:25:00,10:45:00,2,,ECoR,Andhra Pradesh
12829,Chennai Bhubaneswar SF Express,BBS,BHUBANESWAR,17:35:00,None,2,,ECoR,Odisha
63525,Barddhaman Asansol mEMU,BWN,BARDDHAMAN JN,None,20:05:00,1,,ER,West Bengal
63525,Barddhaman Asansol mEMU,ASN,ASANSOL JN,22:00:00,None,1,,ER,West Bengal
12340,Coalfield Express,DHN,DHANBAD JN,None,05:55:00,1,,ECR,Jharkhand
12340,Coalfield Express,ASN,ASANSOL JN,07:00:00,07:03:00,1,,ER,West Bengal
12340,Coalfield Express,BWN,BARDDHAMAN JN,08:52:00,08:52:00,1,,ER,West Bengal
12340,Coalfield Express,HWH,HOWRAH JN,10:25:00,None,1,,ER,West Bengal
12837,Howrah-Puri Express,HWH,HOWRAH JN,None,22:35:00,1,,ER,West Bengal
12837,Howrah-Puri Express,CTC,CUTTACK,04:25:00,04:30:00,2,,ECoR,Odisha
12837,Howrah-Puri Express,BBS,BHUBANESWAR,05:10:00,05:15:00,2,,ECoR,Odisha
12837,Howrah-Puri Express,PURI,PURI,07:30:00,None,2,,ECoR,Odisha
12029,New Delhi-Amritsar Swarna Shatabdi Express,NDLS,NEW DELHI,None,07:20:00,1,,NR,Delhi
12029,New Delhi-Amritsar Swarna Shatabdi Express,UMB,AMBALA CANT JN,09:55:00,09:57:00,1,,NR,Haryana
12029,New Delhi-Amritsar Swarna Shatabdi Express,LDH,LUDHIANA JN,11:20:00,11:23:00,1,,NR,Punjab
12029,New Delhi-Amritsar Swarna Shatabdi Express,ASR,AMRITSAR JN,13:25:00,None,1,,NR,Punjab
12802,Purushottam SF Express,NDLS,NEW DELHI,None,22:20:00,1,,NR,Delhi
12802,Purushottam SF Express,GZB,GHAZIABAD,22:43:00,22:43:00,1,,NR,Uttar Pradesh
12802,Purushottam SF Express,ALJN,ALIGARH JN,00:18:00,00:18:00,2,,NCR,Uttar Pradesh
12802,Purushottam SF Express,TDL,TUNDLA JN,01:28:00,01:28:00,2,,NCR,Uttar Pradesh
12802,Purushottam SF Express,CNB,KANPUR CENTRAL,04:50:00,04:55:00,2,,NCR,Uttar Pradesh
12802,Purushottam SF Express,ALD,ALLAHABAD JN,07:25:00,07:35:00,2,,NCR,Uttar Pradesh
12802,Purushottam SF Express,MGS,MUGHAL SARAI JN,10:20:00,10:40:00,2,,ECR,Uttar Pradesh
12802,Purushottam SF Express,GAYA,GAYA JN,13:30:00,13:35:00,2,,ECR,Bihar
12802,Purushottam SF Express,TATA,TATANAGAR JN,20:05:00,20:20:00,2,,SER,Jharkhand
12802,Purushottam SF Express,CTC,CUTTACK,02:45:00,02:50:00,3,,ECoR,Odisha
12802,Purushottam SF Express,BBS,BHUBANESWAR,03:30:00,03:35:00,3,,ECoR,Odisha
12802,Purushottam SF Express,PURI,PURI,05:20:00,None,3,,ECoR,Odisha
12623,Chennai Tiruvananthapuram SF Mail,MAS,CHENNAI CENTRAL,None,19:45:00,1,,SR,Tamil Nadu
12623,Chennai Tiruvananthapuram SF Mail,ERS,ERNAKULAM JN,06:28:00,06:28:00,2,,SR,Kerala
12623,Chennai Tiruvananthapuram SF Mail,TVC,TRIVANDRUM CENTRAL,11:25:00,None,2,,SR,Kerala
12343-Slip,Darjeeling Mail Slip,SDAH,KOLKATA SEALDAH,None,22:05:00,1,,ER,West Bengal
12343-Slip,Darjeeling Mail Slip,BWN,BARDDHAMAN JN,23:43:00,23:46:00,1,,ER,West Bengal
12343-Slip,Darjeeling Mail Slip,NJP,NEW JALPAIGURI,08:00:00,13:05:00,2,,NFR,West Bengal
12263,Pune - Hazrat Nizamuddin AC Duronto Express,PUNE,PUNE JN,None,11:10:00,1,,CR,Maharashtra
12263,Pune - Hazrat Nizamuddin AC Duronto Express,KYN,KALYAN JN,13:00:00,13:00:00,1,,CR,Maharashtra
12263,Pune - Hazrat Nizamuddin AC Duronto Express,ST,SURAT,16:29:00,16:29:00,1,,WR,Gujarat
12263,Pune - Hazrat Nizamuddin AC Duronto Express,BRC,VADODARA JN,18:13:00,18:13:00,1,,WR,Gujarat
12263,Pune - Hazrat Nizamuddin AC Duronto Express,RTM,RATLAM JN,21:40:00,21:40:00,1,,WR,Madhya Pradesh
12263,Pune - Hazrat Nizamuddin AC Duronto Express,KOTA,KOTA JN,01:14:00,01:14:00,2,,WCR,Rajasthan
12263,Pune - Hazrat Nizamuddin AC Duronto Express,NZM,DELHI H NIZAMUDDIN,07:15:00,None,2,,NR,Delhi
16614,COIMBATORE - RAJKOT Exp,CBE,COIMBATORE JN,None,23:45:00,1,,SR,Tamil Nadu
16614,COIMBATORE - RAJKOT Exp,GTL,GUNTAKAL JN,14:00:00,14:20:00,2,,SCR,Andhra Pradesh
16614,COIMBATORE - RAJKOT Exp,SUR,SOLAPUR JN,21:15:00,21:25:00,2,,CR,Maharashtra
16614,COIMBATORE - RAJKOT Exp,PUNE,PUNE JN,02:00:00,02:05:00,3,,CR,Maharashtra
16614,COIMBATORE - RAJKOT Exp,KYN,KALYAN JN,04:45:00,04:50:00,3,,CR,Maharashtra
16614,COIMBATORE - RAJKOT Exp,ST,SURAT,10:05:00,10:15:00,3,,WR,Gujarat
16614,COIMBATORE - RAJKOT Exp,BRC,VADODARA JN,12:10:00,12:20:00,3,,WR,Gujarat
16614,COIMBATORE - RAJKOT Exp,ADI,AHMEDABAD JN,14:45:00,15:05:00,3,,WR,Gujarat
12522,Raptisagar Express,ERS,ERNAKULAM JN,None,10:10:00,1,,SR,Kerala
12522,Raptisagar Express,CBE,COIMBATORE JN,15:15:00,15:20:00,1,,SR,Tamil Nadu
12522,Raptisagar Express,MAS,CHENNAI CENTRAL,23:05:00,23:25:00,1,,SR,Tamil Nadu
12522,Raptisagar Express,BZA,VIJAYAWADA JN,06:05:00,06:20:00,2,,SCR,Andhra Pradesh
12522,Raptisagar Express,NGP,NAGPUR,16:45:00,17:00:00,2,,SECR,Maharashtra
12522,Raptisagar Express,ET,ITARSI JN,22:25:00,22:30:00,2,,WCR,Madhya Pradesh
12522,Raptisagar Express,BPL,BHOPAL JN,00:10:00,00:25:00,3,,WCR,Madhya Pradesh
12522,Raptisagar Express,JHS,JHANSI JN,04:20:00,04:40:00,3,,NCR,Uttar Pradesh
12522,Raptisagar Express,CNB,KANPUR CENTRAL,08:15:00,08:20:00,3,,NCR,Uttar Pradesh
12522,Raptisagar Express,MFP,MUZAFFARPUR JN,21:00:00,21:07:00,3,,ECR,Bihar
12290,Nagpur-Mumbai CST Duronto Express,NGP,NAGPUR,None,20:50:00,1,,SECR,Maharashtra
12290,Nagpur-Mumbai CST Duronto Express,KYN,KALYAN JN,07:12:00,07:12:00,2,,CR,Maharashtra
12290,Nagpur-Mumbai CST Duronto Express,DR,MUMBAI DADAR CENTRAL,07:47:00,07:47:00,2,,CR,Maharashtra
12290,Nagpur-Mumbai CST Duronto Express,CSTM,MUMBAI CST,07:50:00,None,2,,CR,Maharashtra
54251,Lucknow Saharanpur Passenger,LKO,LUCKNOW,None,23:45:00,1,,NER,Uttar Pradesh
54251,Lucknow Saharanpur Passenger,BE,BAREILLY,07:42:00,07:52:00,2,,NER,Uttar Pradesh
54251,Lucknow Saharanpur Passenger,MB,MORADABAD,11:25:00,12:00:00,2,,NR,Uttar Pradesh
22682,CHENNAI - MYSORE Weekly SF Exp,MAS,CHENNAI CENTRAL,None,23:30:00,1,,SR,Tamil Nadu
22682,CHENNAI - MYSORE Weekly SF Exp,SBC,BANGALORE CITY JN,05:30:00,05:40:00,2,,SWR,Karnataka
22682,CHENNAI - MYSORE Weekly SF Exp,MYS,MYSORE JN,08:35:00,None,2,,SWR,Karnataka
12015,New Delhi-Ajmer Shatabdi,NDLS,NEW DELHI,None,06:05:00,1,,NR,Delhi
12015,New Delhi-Ajmer Shatabdi,JP,JAIPUR,10:30:00,10:35:00,1,,NWR,Rajasthan
12840,Chennai-Howrah SF Mail,MAS,CHENNAI CENTRAL,None,23:40:00,1,,SR,Tamil Nadu
12840,Chennai-Howrah SF Mail,BZA,VIJAYAWADA JN,06:25:00,06:40:00,2,,SCR,Andhra Pradesh
12840,Chennai-Howrah SF Mail,VSKP,VISHAKAPATNAM,13:00:00,13:20:00,2,,ECoR,Andhra Pradesh
12840,Chennai-Howrah SF Mail,BBS,BHUBANESWAR,20:25:00,20:40:00,2,,ECoR,Odisha
12840,Chennai-Howrah SF Mail,CTC,CUTTACK,21:20:00,21:25:00,2,,ECoR,Odisha
12840,Chennai-Howrah SF Mail,HWH,HOWRAH JN,04:10:00,None,3,,ER,West Bengal
12878,New Delhi-Ranchi Garib Rath,NDLS,NEW DELHI,None,16:10:00,1,,NR,Delhi
12878,New Delhi-Ranchi Garib Rath,GZB,GHAZIABAD,16:27:00,16:27:00,1,,NR,Uttar Pradesh
12878,New Delhi-Ranchi Garib Rath,ALJN,ALIGARH JN,17:38:00,17:38:00,1,,NCR,Uttar Pradesh
12878,New Delhi-Ranchi Garib Rath,TDL,TUNDLA JN,18:30:00,18:30:00,1,,NCR,Uttar Pradesh
12878,New Delhi-Ranchi Garib Rath,CNB,KANPUR CENTRAL,21:00:00,21:05:00,1,,NCR,Uttar Pradesh
12878,New Delhi-Ranchi Garib Rath,ALD,ALLAHABAD JN,23:08:00,23:10:00,1,,NCR,Uttar Pradesh
12878,New Delhi-Ranchi Garib Rath,MGS,MUGHAL SARAI JN,01:18:00,01:28:00,2,,ECR,Uttar Pradesh
12807,Samata Express,VSKP,VISHAKAPATNAM,None,06:25:00,1,,ECoR,Andhra Pradesh
12807,Samata Express,R,RAIPUR JN,16:40:00,17:00:00,1,,SECR,Chhattisgarh
12807,Samata Express,NGP,NAGPUR,22:25:00,22:50:00,1,,SECR,Maharashtra
12807,Samata Express,ET,ITARSI JN,03:45:00,03:55:00,2,,WCR,Madhya Pradesh
12807,Samata Express,BPL,BHOPAL JN,06:00:00,06:05:00,2,,WCR,Madhya Pradesh
12807,Samata Express,JHS,JHANSI JN,10:20:00,10:30:00,2,,NCR,Uttar Pradesh
12807,Samata Express,GWL,GWALIOR JN,11:45:00,11:50:00,2,,NCR,Madhya Pradesh
12807,Samata Express,AGC,AGRA CANTT,13:40:00,13:45:00,2,,NCR,Uttar Pradesh
12807,Samata Express,NZM,DELHI H NIZAMUDDIN,16:45:00,None,2,,NR,Delhi
12881,Howrah Puri Garib Rath,HWH,HOWRAH JN,None,20:55:00,1,,ER,West Bengal
12881,Howrah Puri Garib Rath,CTC,CUTTACK,03:05:00,03:10:00,2,,ECoR,Odisha
12881,Howrah Puri Garib Rath,BBS,BHUBANESWAR,03:50:00,03:55:00,2,,ECoR,Odisha
12881,Howrah Puri Garib Rath,PURI,PURI,05:55:00,None,2,,ECoR,Odisha
12713,Satavahana Express,BZA,VIJAYAWADA JN,None,06:10:00,1,,SCR,Andhra Pradesh
12713,Satavahana Express,SC,SECUNDERABAD JN,11:45:00,None,1,,SCR,Telangana
53654,Gaya Patna Passenger MEMU,GAYA,GAYA JN,None,06:30:00,1,,ECR,Bihar
53654,Gaya Patna Passenger MEMU,PNBE,PATNA JN,09:45:00,None,1,,ECR,Bihar
16318-Slip,Himsagar Express Slip,JAT,JAMMU TAWI,None,23:45:00,1,,NR,Jammu and Kashmir
16318-Slip,Himsagar Express Slip,LDH,LUDHIANA JN,05:05:00,05:20:00,2,,NR,Punjab
16318-Slip,Himsagar Express Slip,NDLS,NEW DELHI,13:15:00,14:10:00,2,,NR,Delhi
16318-Slip,Himsagar Express Slip,NZM,DELHI H NIZAMUDDIN,14:25:00,14:50:00,2,,NR,Delhi
16318-Slip,Himsagar Express Slip,AGC,AGRA CANTT,18:30:00,18:35:00,2,,NCR,Uttar Pradesh
16318-Slip,Himsagar Express Slip,GWL,GWALIOR JN,20:09:00,20:12:00,2,,NCR,Madhya Pradesh
16318-Slip,Himsagar Express Slip,JHS,JHANSI JN,21:35:00,21:45:00,2,,NCR,Uttar Pradesh
16318-Slip,Himsagar Express Slip,BPL,BHOPAL JN,01:40:00,01:50:00,3,,WCR,Madhya Pradesh
16318-Slip,Himsagar Express Slip,ET,ITARSI JN,03:35:00,03:45:00,3,,WCR,Madhya Pradesh
16318-Slip,Himsagar Express Slip,NGP,NAGPUR,08:30:00,08:40:00,3,,SECR,Maharashtra
16318-Slip,Himsagar Express Slip,BZA,VIJAYAWADA JN,19:05:00,19:20:00,3,,SCR,Andhra Pradesh
11039,Maharashtra Express,KOP,C SHAHU M RAJ KOLHAPUR TERM,None,15:30:00,1,,CR,Maharashtra
11039,Maharashtra Express,PUNE,PUNE JN,23:10:00,23:20:00,1,,CR,Maharashtra
11039,Maharashtra Express,NGP,NAGPUR,17:20:00,17:40:00,2,,SECR,Maharashtra
13504,Asansol-Sealdah InterCity Express,ASN,ASANSOL JN,None,06:35:00,1,,ER,West Bengal
13504,Asansol-Sealdah InterCity Express,BWN,BARDDHAMAN JN,08:11:00,08:13:00,1,,ER,West Bengal
13504,Asansol-Sealdah InterCity Express,SDAH,KOLKATA SEALDAH,10:45:00,None,1,,ER,West Bengal
59442,Ahmedabad Mumbai Central Passenger,ADI,AHMEDABAD JN,None,12:05:00,1,,WR,Gujarat
59442,Ahmedabad Mumbai Central Passenger,BRC,VADODARA JN,15:35:00,15:50:00,1,,WR,Gujarat
59442,Ahmedabad Mumbai Central Passenger,ST,SURAT,20:25:00,21:00:00,1,,WR,Gujarat
